server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_1,22:23:00,22:23:30,41.9,43.94,""
server_1,22:23:10,22:23:40,47.74,46.75,""
server_1,22:23:20,22:23:50,58.87,40.48,""
server_1,22:23:30,22:24:00,62.11,42.78,""
server_1,22:23:40,22:24:10,53.64,49.64,""
server_1,22:23:50,22:24:20,42.3,53.63,""
server_1,22:24:00,22:24:30,46.54,62.26,""
server_1,22:24:10,22:24:40,56.67,59.61,""
server_1,22:24:20,22:24:50,66.74,62.13,""
server_1,22:24:30,22:25:00,68.45,51.04,""
server_1,22:24:40,22:25:10,67.01,38.26,""
server_1,22:24:50,22:25:20,56.96,35.22,""
server_1,22:25:00,22:25:30,59.08,43.99,""
server_1,22:25:10,22:25:40,59.62,65.41,""
server_1,22:25:20,22:25:50,61.93,63.21,""
server_1,22:25:30,22:26:00,58.33,62.51,""
server_1,22:25:40,22:26:10,47.22,58.22,""
server_1,22:25:50,22:26:20,41.33,56.69,""
server_1,22:26:00,22:26:30,37.16,66.45,""
server_1,22:26:10,22:26:40,41.26,59.9,""
server_1,22:26:20,22:26:50,59.19,73.5,""
server_1,22:26:30,22:27:00,61.13,70.72,""
server_1,22:26:40,22:27:10,56.13,64.4,""
server_1,22:26:50,22:27:20,49.94,60.43,""
server_1,22:27:00,22:27:30,41.47,47.36,""
server_1,22:27:10,22:27:40,64.33,54.14,""
server_1,22:27:20,22:27:50,60.39,54.3,""
server_1,22:27:30,22:28:00,65.63,53.66,""
server_1,22:27:40,22:28:10,53.04,52.39,""
server_1,22:27:50,22:28:20,58.18,48.45,""
server_1,22:28:00,22:28:30,64.39,42.66,""
server_1,22:28:10,22:28:40,72.69,36.81,""
server_1,22:28:20,22:28:50,63.96,43.96,""
server_1,22:28:30,22:29:00,55.56,51.38,""
server_1,22:28:40,22:29:10,52.01,51.7,""
server_1,22:28:50,22:29:20,48.86,44.1,""
server_1,22:29:00,22:29:30,52.28,46.88,""
server_1,22:29:10,22:29:40,38.27,59.61,""
server_1,22:29:20,22:29:50,45.5,63.94,""
server_1,22:29:30,22:30:00,46.63,59.14,""
server_1,22:29:40,22:30:10,47.58,50.87,""
server_1,22:29:50,22:30:20,45.79,60.76,""
server_1,22:30:00,22:30:30,37.79,61.43,""
server_1,22:30:10,22:30:40,46.18,63.01,""
server_1,22:30:20,22:30:50,48.26,50.93,""
server_1,22:30:30,22:31:00,53.63,57.84,""
server_1,22:30:40,22:31:10,54.74,51.56,""
server_1,22:30:50,22:31:20,59.07,55.55,""
server_1,22:31:00,22:31:30,60.0,50.84,""
server_1,22:31:10,22:31:40,64.56,63.64,""
server_1,22:31:20,22:31:50,47.95,61.98,""
server_1,22:31:30,22:32:00,46.6,62.09,""
server_1,22:31:40,22:32:10,33.48,58.85,""
server_1,22:31:50,22:32:20,37.67,62.06,""
server_1,22:32:00,22:32:30,32.65,52.88,""
server_1,22:32:10,22:32:40,43.79,45.24,""
server_1,22:32:20,22:32:50,60.48,31.96,""
server_1,22:32:30,22:33:00,67.19,46.05,""
server_1,22:32:40,22:33:10,57.66,50.4,""
server_1,22:32:50,22:33:20,46.23,54.58,""
server_1,22:33:00,22:33:30,41.8,50.99,""
server_1,22:33:10,22:33:40,47.0,48.11,""
server_1,22:33:20,22:33:50,46.12,49.79,""
server_1,22:33:30,22:34:00,51.74,48.05,""
server_1,22:33:40,22:34:10,37.74,63.69,""
server_1,22:33:50,22:34:20,39.65,61.19,""
server_1,22:34:00,22:34:30,31.72,54.62,""
server_1,22:34:10,22:34:40,42.68,36.66,""
server_1,22:34:20,22:34:50,41.7,38.6,""
server_1,22:34:30,22:35:00,40.76,40.75,""
server_1,22:34:40,22:35:10,46.42,39.63,""
server_1,22:34:50,22:35:20,46.63,39.75,""
server_1,22:35:00,22:35:30,50.04,52.0,""
server_1,22:35:10,22:35:40,55.14,65.09,""
server_1,22:35:20,22:35:50,58.11,64.59,""
server_1,22:35:30,22:36:00,60.34,59.09,""
server_1,22:35:40,22:36:10,66.71,51.92,""
server_1,22:35:50,22:36:20,67.77,53.87,""
server_1,22:36:00,22:36:30,67.69,52.15,""
server_1,22:36:10,22:36:40,49.21,49.46,""
server_1,22:36:20,22:36:50,46.02,48.37,""
server_1,22:36:30,22:37:00,57.65,56.05,""
server_1,22:36:40,22:37:10,76.5,58.33,""
server_1,22:36:50,22:37:20,72.44,66.37,""
server_1,22:37:00,22:37:30,68.63,50.31,""
server_1,22:37:10,22:37:40,63.79,57.79,""
server_1,22:37:20,22:37:50,69.53,49.33,""
server_1,22:37:30,22:38:00,73.46,69.2,""
server_1,22:37:40,22:38:10,63.95,75.6,""
server_1,22:37:50,22:38:20,56.8,87.07,Memory saturation suspected
server_1,22:38:00,22:38:30,39.78,77.71,""
server_1,22:38:10,22:38:40,37.09,63.38,""
server_1,22:38:20,22:38:50,46.28,57.37,""
server_1,22:38:30,22:39:00,51.63,51.27,""
server_1,22:38:40,22:39:10,51.03,50.79,""
server_1,22:38:50,22:39:20,58.48,41.09,""
server_1,22:39:00,22:39:30,51.0,41.68,""
server_1,22:39:10,22:39:40,54.69,55.81,""
server_1,22:39:20,22:39:50,41.0,59.69,""
server_1,22:39:30,22:40:00,45.2,54.5,""
server_1,22:39:40,22:40:10,55.11,44.38,""
server_1,22:39:50,22:40:20,62.69,49.14,""
server_1,22:40:00,22:40:30,66.03,60.15,""
server_1,22:40:10,22:40:40,51.66,57.85,""
server_1,22:40:20,22:40:50,46.32,48.54,""
server_1,22:40:30,22:41:00,43.15,43.38,""
server_1,22:40:40,22:41:10,48.77,43.85,""
server_1,22:40:50,22:41:20,58.33,56.08,""
server_1,22:41:00,22:41:30,71.9,65.82,""
server_1,22:41:10,22:41:40,76.32,72.13,""
server_1,22:41:20,22:41:50,65.37,61.2,""
server_1,22:41:30,22:42:00,55.23,49.73,""
server_1,22:41:40,22:42:10,46.12,38.44,""
server_1,22:41:50,22:42:20,49.7,32.72,""
server_1,22:42:00,22:42:30,41.65,26.83,""
server_1,22:42:10,22:42:40,40.65,36.31,""
server_1,22:42:20,22:42:50,35.94,43.75,""
server_1,22:42:30,22:43:00,52.07,59.26,""
server_1,22:42:40,22:43:10,58.12,41.83,""
server_1,22:42:50,22:43:20,65.06,50.71,""
server_1,22:43:00,22:43:30,66.2,50.72,""
server_1,22:43:10,22:43:40,69.29,67.13,""
server_1,22:43:20,22:43:50,73.05,66.15,""
server_1,22:43:30,22:44:00,65.98,61.55,""
server_1,22:43:40,22:44:10,60.29,58.08,""
server_1,22:43:50,22:44:20,58.57,60.42,""
server_1,22:44:00,22:44:30,61.61,60.58,""
server_1,22:44:10,22:44:40,62.21,59.46,""
server_1,22:44:20,22:44:50,55.54,47.16,""
server_1,22:44:30,22:45:00,53.04,46.3,""
server_1,22:44:40,22:45:10,50.53,48.41,""
server_1,22:44:50,22:45:20,56.93,42.48,""
server_1,22:45:00,22:45:30,54.81,46.19,""
server_1,22:45:10,22:45:40,64.23,43.0,""
server_1,22:45:20,22:45:50,66.19,49.98,""
server_1,22:45:30,22:46:00,66.38,45.87,""
server_1,22:45:40,22:46:10,65.06,54.55,""
server_1,22:45:50,22:46:20,61.32,68.55,""
server_1,22:46:00,22:46:30,62.98,82.25,Memory saturation suspected
server_1,22:46:10,22:46:40,54.63,71.84,""
server_1,22:46:20,22:46:50,47.91,55.58,""
server_1,22:46:30,22:47:00,52.79,38.93,""
server_1,22:46:40,22:47:10,48.31,35.55,""
server_1,22:46:50,22:47:20,59.23,47.61,""
server_1,22:47:00,22:47:30,62.01,42.13,""
server_1,22:47:10,22:47:40,61.37,47.21,""
server_1,22:47:20,22:47:50,64.21,32.74,""
server_1,22:47:30,22:48:00,54.49,38.18,""
server_1,22:47:40,22:48:10,68.1,48.9,""
server_1,22:47:50,22:48:20,60.95,70.9,""
server_1,22:48:00,22:48:30,57.52,85.35,Memory saturation suspected
server_1,22:48:10,22:48:40,49.44,71.95,""
server_1,22:48:20,22:48:50,45.59,53.73,""
server_1,22:48:30,22:49:00,43.36,36.77,""
server_1,22:48:40,22:49:10,48.32,46.59,""
server_1,22:48:50,22:49:20,46.44,50.83,""
server_1,22:49:00,22:49:30,63.47,49.2,""
server_1,22:49:10,22:49:40,63.59,37.73,""
server_1,22:49:20,22:49:50,75.36,45.65,""
server_1,22:49:30,22:50:00,72.98,45.06,""
server_1,22:49:40,22:50:10,77.76,60.46,""
server_1,22:49:50,22:50:20,70.42,49.73,""
server_1,22:50:00,22:50:30,62.89,46.37,""
server_1,22:50:10,22:50:40,56.59,42.41,""
server_1,22:50:20,22:50:50,54.49,31.03,""
server_1,22:50:30,22:51:00,59.54,36.75,""
server_1,22:50:40,22:51:10,56.75,33.07,""
server_1,22:50:50,22:51:20,51.94,46.63,""
server_1,22:51:00,22:51:30,55.0,62.74,""
server_1,22:51:10,22:51:40,61.59,53.87,""
server_1,22:51:20,22:51:50,75.94,59.6,""
server_1,22:51:30,22:52:00,71.21,52.03,""
server_1,22:51:40,22:52:10,61.56,54.97,""
server_1,22:51:50,22:52:20,51.53,59.5,""
server_1,22:52:00,22:52:30,54.6,50.29,""
server_1,22:52:10,22:52:40,61.17,59.6,""
server_1,22:52:20,22:52:50,64.48,53.42,""
server_1,22:52:30,22:53:00,53.89,50.21,""
server_1,22:52:40,22:53:10,49.57,58.48,""
server_1,22:52:50,22:53:20,40.43,47.38,""
server_1,22:53:00,22:53:30,43.42,67.03,""
server_1,22:53:10,22:53:40,45.38,47.49,""
server_1,22:53:20,22:53:50,60.06,61.41,""
server_1,22:53:30,22:54:00,52.6,55.78,""
server_1,22:53:40,22:54:10,52.07,67.35,""
server_1,22:53:50,22:54:20,27.62,64.56,""
server_10,20:54:00,20:54:30,39.03,54.42,""
server_10,20:54:10,20:54:40,39.22,51.66,""
server_10,20:54:20,20:54:50,38.75,48.51,""
server_10,20:54:30,20:55:00,46.17,45.05,""
server_10,20:54:40,20:55:10,43.91,39.94,""
server_10,20:54:50,20:55:20,43.35,42.42,""
server_10,20:55:00,20:55:30,38.11,43.3,""
server_10,20:55:10,20:55:40,39.48,58.28,""
server_10,20:55:20,20:55:50,43.5,65.57,""
server_10,20:55:30,20:56:00,49.16,56.09,""
server_10,20:55:40,20:56:10,57.0,58.0,""
server_10,20:55:50,20:56:20,64.46,48.75,""
server_10,20:56:00,20:56:30,64.31,55.91,""
server_10,20:56:10,20:56:40,53.5,39.48,""
server_10,20:56:20,20:56:50,59.94,45.98,""
server_10,20:56:30,20:57:00,72.14,33.19,""
server_10,20:56:40,20:57:10,69.53,48.2,""
server_10,20:56:50,20:57:20,61.08,53.63,""
server_10,20:57:00,20:57:30,44.72,59.14,""
server_10,20:57:10,20:57:40,55.89,55.53,""
server_10,20:57:20,20:57:50,55.73,52.11,""
server_10,20:57:30,20:58:00,53.4,49.95,""
server_10,20:57:40,20:58:10,41.77,43.78,""
server_10,20:57:50,20:58:20,39.62,42.52,""
server_10,20:58:00,20:58:30,41.24,60.2,""
server_10,20:58:10,20:58:40,52.91,63.33,""
server_10,20:58:20,20:58:50,57.93,71.44,""
server_10,20:58:30,20:59:00,60.18,61.5,""
server_10,20:58:40,20:59:10,61.47,60.95,""
server_10,20:58:50,20:59:20,55.38,65.24,""
server_10,20:59:00,20:59:30,59.47,55.7,""
server_10,20:59:10,20:59:40,53.38,52.69,""
server_10,20:59:20,20:59:50,51.09,36.62,""
server_10,20:59:30,21:00:00,51.0,51.44,""
server_10,20:59:40,21:00:10,47.18,59.49,""
server_10,20:59:50,21:00:20,55.24,55.42,""
server_10,21:00:00,21:00:30,45.88,45.27,""
server_10,21:00:10,21:00:40,51.8,30.73,""
server_10,21:00:20,21:00:50,50.34,43.72,""
server_10,21:00:30,21:01:00,52.95,49.81,""
server_10,21:00:40,21:01:10,41.16,61.42,""
server_10,21:00:50,21:01:20,37.92,49.22,""
server_10,21:01:00,21:01:30,43.76,39.48,""
server_10,21:01:10,21:01:40,48.8,27.25,""
server_10,21:01:20,21:01:50,58.11,34.04,""
server_10,21:01:30,21:02:00,59.1,44.17,""
server_10,21:01:40,21:02:10,67.45,43.52,""
server_10,21:01:50,21:02:20,57.79,35.91,""
server_10,21:02:00,21:02:30,64.82,32.04,""
server_10,21:02:10,21:02:40,52.77,47.62,""
server_10,21:02:20,21:02:50,55.71,46.52,""
server_10,21:02:30,21:03:00,48.3,63.35,""
server_10,21:02:40,21:03:10,60.56,45.57,""
server_10,21:02:50,21:03:20,58.23,50.91,""
server_10,21:03:00,21:03:30,61.84,45.86,""
server_10,21:03:10,21:03:40,62.92,63.69,""
server_10,21:03:20,21:03:50,63.2,56.88,""
server_10,21:03:30,21:04:00,67.98,57.4,""
server_10,21:03:40,21:04:10,63.56,53.33,""
server_10,21:03:50,21:04:20,57.57,59.22,""
server_10,21:04:00,21:04:30,42.38,47.04,""
server_10,21:04:10,21:04:40,41.46,40.85,""
server_10,21:04:20,21:04:50,49.76,39.58,""
server_10,21:04:30,21:05:00,52.6,42.39,""
server_10,21:04:40,21:05:10,55.23,50.54,""
server_10,21:04:50,21:05:20,47.41,60.27,""
server_10,21:05:00,21:05:30,49.29,67.04,""
server_10,21:05:10,21:05:40,47.98,60.98,""
server_10,21:05:20,21:05:50,58.16,61.6,""
server_10,21:05:30,21:06:00,54.7,49.23,""
server_10,21:05:40,21:06:10,48.43,65.35,""
server_10,21:05:50,21:06:20,37.05,53.17,""
server_10,21:06:00,21:06:30,39.45,58.85,""
server_10,21:06:10,21:06:40,51.78,49.7,""
server_10,21:06:20,21:06:50,53.95,62.97,""
server_10,21:06:30,21:07:00,49.3,56.25,""
server_10,21:06:40,21:07:10,45.16,66.76,""
server_10,21:06:50,21:07:20,43.78,57.61,""
server_10,21:07:00,21:07:30,53.55,68.52,""
server_10,21:07:10,21:07:40,48.69,59.14,""
server_10,21:07:20,21:07:50,49.07,64.08,""
server_10,21:07:30,21:08:00,49.22,49.5,""
server_10,21:07:40,21:08:10,51.28,38.17,""
server_10,21:07:50,21:08:20,48.99,30.37,""
server_10,21:08:00,21:08:30,50.7,48.04,""
server_10,21:08:10,21:08:40,60.08,58.27,""
server_10,21:08:20,21:08:50,71.28,66.5,""
server_10,21:08:30,21:09:00,72.05,65.1,""
server_10,21:08:40,21:09:10,55.67,70.38,""
server_10,21:08:50,21:09:20,46.39,67.0,""
server_10,21:09:00,21:09:30,47.84,71.59,""
server_10,21:09:10,21:09:40,54.65,58.85,""
server_10,21:09:20,21:09:50,56.85,59.82,""
server_10,21:09:30,21:10:00,47.54,43.76,""
server_10,21:09:40,21:10:10,49.16,47.31,""
server_10,21:09:50,21:10:20,55.04,46.78,""
server_10,21:10:00,21:10:30,51.44,49.77,""
server_10,21:10:10,21:10:40,56.89,47.18,""
server_10,21:10:20,21:10:50,42.41,46.71,""
server_10,21:10:30,21:11:00,43.65,47.58,""
server_10,21:10:40,21:11:10,35.26,49.42,""
server_10,21:10:50,21:11:20,47.4,62.61,""
server_10,21:11:00,21:11:30,60.37,55.06,""
server_10,21:11:10,21:11:40,71.31,53.6,""
server_10,21:11:20,21:11:50,57.61,52.04,""
server_10,21:11:30,21:12:00,56.27,68.08,""
server_10,21:11:40,21:12:10,51.53,76.42,""
server_10,21:11:50,21:12:20,60.19,71.36,""
server_10,21:12:00,21:12:30,61.09,67.23,""
server_10,21:12:10,21:12:40,55.9,56.28,""
server_10,21:12:20,21:12:50,59.8,60.09,""
server_10,21:12:30,21:13:00,56.06,55.76,""
server_10,21:12:40,21:13:10,63.6,55.45,""
server_10,21:12:50,21:13:20,63.82,49.6,""
server_10,21:13:00,21:13:30,52.56,58.12,""
server_10,21:13:10,21:13:40,47.71,70.06,""
server_10,21:13:20,21:13:50,59.86,54.86,""
server_10,21:13:30,21:14:00,63.95,47.51,""
server_10,21:13:40,21:14:10,60.34,42.4,""
server_10,21:13:50,21:14:20,42.42,53.31,""
server_10,21:14:00,21:14:30,52.72,43.35,""
server_10,21:14:10,21:14:40,44.24,45.98,""
server_10,21:14:20,21:14:50,49.86,38.37,""
server_10,21:14:30,21:15:00,43.92,49.58,""
server_10,21:14:40,21:15:10,65.64,53.63,""
server_10,21:14:50,21:15:20,60.53,60.3,""
server_10,21:15:00,21:15:30,58.42,55.69,""
server_10,21:15:10,21:15:40,51.97,55.41,""
server_10,21:15:20,21:15:50,57.66,47.08,""
server_10,21:15:30,21:16:00,56.55,45.13,""
server_10,21:15:40,21:16:10,61.95,45.89,""
server_10,21:15:50,21:16:20,61.6,40.81,""
server_10,21:16:00,21:16:30,69.73,52.55,""
server_10,21:16:10,21:16:40,69.21,35.94,""
server_10,21:16:20,21:16:50,63.33,48.46,""
server_10,21:16:30,21:17:00,55.08,52.77,""
server_10,21:16:40,21:17:10,42.65,69.82,""
server_10,21:16:50,21:17:20,53.57,76.27,""
server_10,21:17:00,21:17:30,52.01,76.41,""
server_10,21:17:10,21:17:40,48.63,73.86,""
server_10,21:17:20,21:17:50,43.44,67.65,""
server_10,21:17:30,21:18:00,50.55,48.39,""
server_10,21:17:40,21:18:10,52.46,46.53,""
server_10,21:17:50,21:18:20,59.25,40.24,""
server_10,21:18:00,21:18:30,63.62,47.17,""
server_10,21:18:10,21:18:40,79.21,53.28,""
server_10,21:18:20,21:18:50,69.87,58.73,""
server_10,21:18:30,21:19:00,55.48,55.84,""
server_10,21:18:40,21:19:10,52.85,54.17,""
server_10,21:18:50,21:19:20,44.3,60.78,""
server_10,21:19:00,21:19:30,42.97,60.9,""
server_10,21:19:10,21:19:40,48.01,43.87,""
server_10,21:19:20,21:19:50,66.0,49.06,""
server_10,21:19:30,21:20:00,75.87,61.41,""
server_10,21:19:40,21:20:10,65.3,68.77,""
server_10,21:19:50,21:20:20,58.36,59.88,""
server_10,21:20:00,21:20:30,57.38,42.59,""
server_10,21:20:10,21:20:40,53.62,40.77,""
server_10,21:20:20,21:20:50,57.4,42.5,""
server_10,21:20:30,21:21:00,52.84,45.32,""
server_10,21:20:40,21:21:10,56.59,42.41,""
server_10,21:20:50,21:21:20,61.25,37.74,""
server_10,21:21:00,21:21:30,61.73,43.25,""
server_10,21:21:10,21:21:40,58.98,45.13,""
server_10,21:21:20,21:21:50,47.32,47.88,""
server_10,21:21:30,21:22:00,49.99,50.3,""
server_10,21:21:40,21:22:10,50.35,52.01,""
server_10,21:21:50,21:22:20,57.48,49.87,""
server_10,21:22:00,21:22:30,58.8,50.0,""
server_10,21:22:10,21:22:40,60.46,63.23,""
server_10,21:22:20,21:22:50,59.78,67.15,""
server_10,21:22:30,21:23:00,58.99,69.21,""
server_10,21:22:40,21:23:10,51.76,66.42,""
server_10,21:22:50,21:23:20,42.14,57.44,""
server_10,21:23:00,21:23:30,40.69,53.55,""
server_10,21:23:10,21:23:40,46.7,42.94,""
server_10,21:23:20,21:23:50,52.97,52.47,""
server_10,21:23:30,21:24:00,56.58,53.9,""
server_10,21:23:40,21:24:10,54.47,65.0,""
server_10,21:23:50,21:24:20,59.76,55.72,""
server_10,21:24:00,21:24:30,61.73,48.02,""
server_10,21:24:10,21:24:40,68.46,44.91,""
server_10,21:24:20,21:24:50,65.38,55.41,""
server_10,21:24:30,21:25:00,52.46,71.38,""
server_10,21:24:40,21:25:10,40.5,55.96,""
server_10,21:24:50,21:25:20,31.6,49.56,""
server_10,21:25:00,21:25:30,34.9,44.18,""
server_10,21:25:10,21:25:40,45.69,55.57,""
server_10,21:25:20,21:25:50,50.93,58.51,""
server_10,21:25:30,21:26:00,53.06,49.57,""
server_10,21:25:40,21:26:10,43.44,42.53,""
server_10,21:25:50,21:26:20,43.92,37.22,""
server_10,21:26:00,21:26:30,49.73,48.63,""
server_10,21:26:10,21:26:40,56.64,58.1,""
server_10,21:26:20,21:26:50,64.82,71.67,""
server_10,21:26:30,21:27:00,63.82,71.72,""
server_10,21:26:40,21:27:10,61.8,67.7,""
server_10,21:26:50,21:27:20,57.68,52.79,""
server_10,21:27:00,21:27:30,54.45,43.62,""
server_10,21:27:10,21:27:40,61.66,50.07,""
server_10,21:27:20,21:27:50,66.7,60.55,""
server_10,21:27:30,21:28:00,56.36,63.66,""
server_10,21:27:40,21:28:10,55.35,65.3,""
server_10,21:27:50,21:28:20,48.21,68.75,""
server_10,21:28:00,21:28:30,59.57,68.12,""
server_10,21:28:10,21:28:40,60.42,52.12,""
server_10,21:28:20,21:28:50,59.88,33.74,""
server_10,21:28:30,21:29:00,57.41,35.84,""
server_10,21:28:40,21:29:10,45.64,52.41,""
server_10,21:28:50,21:29:20,41.69,59.63,""
server_10,21:29:00,21:29:30,41.51,58.61,""
server_10,21:29:10,21:29:40,55.01,50.09,""
server_10,21:29:20,21:29:50,59.44,56.52,""
server_10,21:29:30,21:30:00,74.19,54.55,""
server_10,21:29:40,21:30:10,59.95,57.96,""
server_10,21:29:50,21:30:20,61.82,57.0,""
server_10,21:30:00,21:30:30,47.62,58.62,""
server_10,21:30:10,21:30:40,63.4,48.87,""
server_10,21:30:20,21:30:50,56.91,40.69,""
server_10,21:30:30,21:31:00,52.25,31.55,""
server_10,21:30:40,21:31:10,37.37,42.38,""
server_10,21:30:50,21:31:20,32.03,42.35,""
server_10,21:31:00,21:31:30,47.73,62.86,""
server_10,21:31:10,21:31:40,52.76,56.38,""
server_10,21:31:20,21:31:50,56.5,71.16,""
server_10,21:31:30,21:32:00,61.97,72.48,""
server_10,21:31:40,21:32:10,63.63,77.63,""
server_10,21:31:50,21:32:20,62.99,67.25,""
server_10,21:32:00,21:32:30,54.69,61.67,""
server_10,21:32:10,21:32:40,68.31,71.72,""
server_10,21:32:20,21:32:50,78.24,70.65,""
server_10,21:32:30,21:33:00,73.72,60.75,""
server_10,21:32:40,21:33:10,56.92,46.72,""
server_10,21:32:50,21:33:20,48.05,48.46,""
server_10,21:33:00,21:33:30,50.0,54.55,""
server_10,21:33:10,21:33:40,42.43,69.29,""
server_10,21:33:20,21:33:50,48.41,61.4,""
server_10,21:33:30,21:34:00,40.73,57.53,""
server_10,21:33:40,21:34:10,57.27,45.62,""
server_10,21:33:50,21:34:20,49.28,59.4,""
server_10,21:34:00,21:34:30,56.7,54.19,""
server_10,21:34:10,21:34:40,52.71,53.17,""
server_10,21:34:20,21:34:50,57.68,41.9,""
server_10,21:34:30,21:35:00,51.78,45.24,""
server_10,21:34:40,21:35:10,57.14,52.41,""
server_10,21:34:50,21:35:20,55.2,59.03,""
server_10,21:35:00,21:35:30,60.83,67.64,""
server_10,21:35:10,21:35:40,55.16,60.23,""
server_10,21:35:20,21:35:50,58.0,59.22,""
server_10,21:35:30,21:36:00,45.42,58.13,""
server_10,21:35:40,21:36:10,36.23,65.85,""
server_10,21:35:50,21:36:20,32.28,61.49,""
server_10,21:36:00,21:36:30,46.32,51.98,""
server_10,21:36:10,21:36:40,44.42,47.89,""
server_10,21:36:20,21:36:50,53.78,48.63,""
server_10,21:36:30,21:37:00,44.41,46.38,""
server_10,21:36:40,21:37:10,50.5,38.27,""
server_10,21:36:50,21:37:20,48.71,41.17,""
server_10,21:37:00,21:37:30,64.03,40.9,""
server_10,21:37:10,21:37:40,68.69,36.46,""
server_10,21:37:20,21:37:50,58.69,31.75,""
server_10,21:37:30,21:38:00,62.47,39.07,""
server_10,21:37:40,21:38:10,60.91,49.08,""
server_10,21:37:50,21:38:20,65.92,54.8,""
server_10,21:38:00,21:38:30,59.15,60.42,""
server_10,21:38:10,21:38:40,48.99,71.79,""
server_10,21:38:20,21:38:50,45.33,66.85,""
server_10,21:38:30,21:39:00,36.96,62.13,""
server_10,21:38:40,21:39:10,38.67,38.49,""
server_10,21:38:50,21:39:20,41.01,39.19,""
server_10,21:39:00,21:39:30,42.72,37.1,""
server_10,21:39:10,21:39:40,54.11,34.77,""
server_10,21:39:20,21:39:50,56.31,32.53,""
server_10,21:39:30,21:40:00,52.96,44.25,""
server_10,21:39:40,21:40:10,58.72,64.78,""
server_10,21:39:50,21:40:20,61.54,76.53,""
server_10,21:40:00,21:40:30,57.54,61.51,""
server_10,21:40:10,21:40:40,49.59,52.94,""
server_10,21:40:20,21:40:50,42.29,39.49,""
server_10,21:40:30,21:41:00,52.08,40.34,""
server_10,21:40:40,21:41:10,47.66,40.57,""
server_10,21:40:50,21:41:20,47.85,49.33,""
server_10,21:41:00,21:41:30,41.42,52.12,""
server_10,21:41:10,21:41:40,50.79,48.23,""
server_10,21:41:20,21:41:50,54.27,48.57,""
server_10,21:41:30,21:42:00,58.14,50.59,""
server_10,21:41:40,21:42:10,55.1,57.65,""
server_10,21:41:50,21:42:20,61.69,52.81,""
server_10,21:42:00,21:42:30,69.16,44.91,""
server_10,21:42:10,21:42:40,65.99,40.66,""
server_10,21:42:20,21:42:50,63.97,49.8,""
server_10,21:42:30,21:43:00,55.99,69.23,""
server_10,21:42:40,21:43:10,62.48,74.82,""
server_10,21:42:50,21:43:20,59.65,74.56,""
server_10,21:43:00,21:43:30,62.92,53.18,""
server_10,21:43:10,21:43:40,48.86,40.08,""
server_10,21:43:20,21:43:50,47.36,35.98,""
server_10,21:43:30,21:44:00,43.16,45.25,""
server_10,21:43:40,21:44:10,45.52,57.01,""
server_10,21:43:50,21:44:20,36.71,59.2,""
server_10,21:44:00,21:44:30,40.9,63.65,""
server_10,21:44:10,21:44:40,50.15,59.94,""
server_10,21:44:20,21:44:50,67.33,66.34,""
server_10,21:44:30,21:45:00,62.23,61.79,""
server_10,21:44:40,21:45:10,62.52,66.34,""
server_10,21:44:50,21:45:20,52.1,55.46,""
server_10,21:45:00,21:45:30,56.57,60.09,""
server_10,21:45:10,21:45:40,47.7,52.47,""
server_10,21:45:20,21:45:50,38.0,58.37,""
server_10,21:45:30,21:46:00,26.86,60.28,""
server_10,21:45:40,21:46:10,41.68,68.75,""
server_10,21:45:50,21:46:20,46.01,67.64,""
server_10,21:46:00,21:46:30,50.7,59.76,""
server_10,21:46:10,21:46:40,45.62,44.94,""
server_10,21:46:20,21:46:50,42.68,43.03,""
server_10,21:46:30,21:47:00,55.42,51.44,""
server_10,21:46:40,21:47:10,52.94,62.55,""
server_10,21:46:50,21:47:20,62.43,60.83,""
server_10,21:47:00,21:47:30,61.55,43.37,""
server_10,21:47:10,21:47:40,57.34,42.7,""
server_10,21:47:20,21:47:50,60.61,37.6,""
server_10,21:47:30,21:48:00,57.79,52.37,""
server_10,21:47:40,21:48:10,59.24,51.94,""
server_10,21:47:50,21:48:20,49.72,58.82,""
server_10,21:48:00,21:48:30,52.64,61.64,""
server_10,21:48:10,21:48:40,49.32,68.48,""
server_10,21:48:20,21:48:50,60.56,67.88,""
server_10,21:48:30,21:49:00,51.49,61.11,""
server_10,21:48:40,21:49:10,61.68,48.31,""
server_10,21:48:50,21:49:20,65.28,42.92,""
server_10,21:49:00,21:49:30,65.22,42.68,""
server_10,21:49:10,21:49:40,56.92,47.69,""
server_10,21:49:20,21:49:50,59.48,48.39,""
server_10,21:49:30,21:50:00,53.32,56.15,""
server_10,21:49:40,21:50:10,63.25,68.74,""
server_10,21:49:50,21:50:20,51.93,69.79,""
server_10,21:50:00,21:50:30,60.24,56.23,""
server_10,21:50:10,21:50:40,48.67,41.72,""
server_10,21:50:20,21:50:50,46.03,44.35,""
server_10,21:50:30,21:51:00,50.27,54.2,""
server_10,21:50:40,21:51:10,56.45,44.12,""
server_10,21:50:50,21:51:20,57.89,42.52,""
